,ACC_X_mean_C,ACC_Y_mean_C,ACC_Z_mean_C,ACC_X_std_C,ACC_Y_std_C,ACC_Z_std_C,ACC_X_max_C,ACC_Y_max_C,ACC_Z_max_C,ACC_X_iabs_C,ACC_Y_iabs_C,ACC_Z_iabs_C,ACC_3D_mean_C,ACC_3D_std_C,ACC_3D_iabs_C,HR_mean_ECG_C,HR_std_ECG_C,HR_max_ECG_C,HR_min_ECG_C,HR_NN50_ECG_C,HR_pNN50_ECG_C,HR_rmssd_ECG_C,HR_rr_mean_ECG_C,HR_rr_std_ECG_C,HR_ULF_ECG_C,HR_HF_ECG_C,HR_LF_ECG_C,HR_UHF_ECG_C,HR_rate_L_H_ECG_C,resp_I_mean_dur_C,resp_E_mean_dur_C,resp_I_std_dur_C,resp_E_std_dur_C,resp_IE_ratio_C,resp_I_ampl_max_C,resp_E_ampl_max_C,resp_volume_C,resp_rate_mean_C,resp_rate_std_C,resp_I_mean_C,resp_E_mean_C,resp_I_std_C,resp_E_std_C,Temp_C_mean,Temp_C_std,Temp_C_dynamic_range,Temp_C_slope,EDA_C_mean,EDA_C_std,EDA_C_dynamic_range,EDA_C_slope,SCR_mean_C,SCL_mean_C,SCR_std_C,SCL_std_C,SCR_peaks_C,EMG_mean_C,EMG_std_C,EMG_dynamic_range_C,Target
0,0.9076324858551934,-0.049084581329709005,-0.06312610500483286,0.06315134660960238,0.04119840559965317,0.10547488660998491,1.5845999717712402,0.43620002269744873,2.1905999183654785,27.227893718481063,1.7324678642409188,2.702836005772863,0.918035601110551,0.0648992961333944,27.539562385401915,73.91678116204814,3.2877581968876384,80.45977011494253,80.45977011494253,0,0.0,0.017012812063551517,0.8133469387755102,0.03655251879926466,8.503098109121188e-05,0.004041046538526303,0.0012502982224353997,0.0005647534580641272,0.30939960985734183,1.6376785714285713,1.5698214285714285,0.38192179019601724,0.2233150486854564,1.0432260266181321,13.123270670572918,11.038411458333336,84.17642700428866,15.675238095238095,8.329579045475823,9.038848876953125,8.641560872395832,2.0653179377452378,2.274654559409035,34.11204147338867,0.036350052803754807,0.07642093300819397,2.105712890625e-06,4.17968534207402,0.09788115326498092,1.2772300639216358,1.8019903273809524e-05,-1.085479580617169e-08,4.179684905736071,0.0006833821565323711,0.09745202883771578,2726.0,-0.0027002367563040155,0.01665204680213443,-3.1331598827408373,0
1,0.9070304287501744,-0.051404971508752735,0.0076463903529303415,0.06389784632831594,0.04429980940744734,0.13052466309557018,1.5845999717712402,0.23720002174377441,0.7754000425338745,27.209630862559592,1.8710999987380845,2.865698722558362,0.9191120485358112,0.06099405586956975,27.572056904422237,73.61198380902596,2.4703232012704803,78.65168539325842,78.65168539325842,0,0.0,0.017508015656975455,0.8159920634920635,0.02705461731320963,1.6217242815494013e-08,0.005382762121068143,0.0015363065176952398,0.00233016129635716,0.28541230006842266,1.5944642857142857,1.5773214285714285,0.2670649595174193,0.49652128502169157,1.0108683346541378,34.047749837239586,39.26462809244792,134.14589727492557,15.41484126984127,8.34218322102626,13.516502380371094,13.754564921061199,10.300833800789311,8.165122710796645,34.109535217285156,0.03983321413397789,0.08225490152835846,-4.3596540178571427e-07,4.2622909665783215,0.07742490032567796,0.7891847452230665,2.3978097098214285e-06,-6.912524603911074e-08,4.26229119983763,0.0006960566700046685,0.0768904945115391,2722.0,-0.0027520640351296516,0.02534613731980382,-0.057320316283951955,0
2,0.89686356257257,-0.0547980095403535,0.11314594280152093,0.06465195181117593,0.044742191720205146,0.15262388058976656,1.5845999717712402,0.23720002174377441,0.7754000425338745,26.904620305725505,1.972875996870654,4.6437507208756035,0.9197414203245224,0.06099658474884975,27.590928526738697,74.1975956606071,2.7813469860351034,78.65168539325842,78.65168539325842,0,0.0,0.020888430544496264,0.8098015873015872,0.030708107126383777,4.175797151186998e-05,0.010989562426723238,0.0008941430888219388,0.004960079582282376,0.08136293822287752,1.4832653061224488,1.9441071428571428,0.22266568736530234,0.8873962823844801,0.762954506685562,34.047749837239586,39.26462809244792,137.87977265857515,14.574201680672267,8.370443003770644,14.644135974702381,14.031753540039062,10.370277757096103,8.343483867192033,34.09354782104492,0.05065769702196121,0.0799345150589943,-2.685546875e-06,4.3109086574665065,0.09692635016166173,0.8657648040462018,5.7220458984375e-06,-1.2904404066506533e-08,4.3109092786702075,0.0006315756875989366,0.0965069314451399,2728.0,-0.0027747440551565998,0.025892180140793915,-1.6695455051002837,0
3,0.8924882963782265,-0.06596925719579061,0.1984541049486115,0.023716322360824185,0.02817026522580665,0.09917409867606851,1.1805999279022217,0.23720002174377441,0.7754000425338745,26.773544748510634,2.0880205730029515,6.117621147717748,0.9222470879751395,0.030383748893588036,27.666120153020408,71.20338346994598,4.753212815131525,78.65168539325842,78.65168539325842,1,0.02857142857142857,0.02545032588465329,0.8464897959183674,0.057543840918513105,0.00010802420591420215,0.021291111015753105,0.0007741082804047169,0.007244238557562245,0.03635828491204433,1.4506122448979593,2.0924489795918366,0.16034921282670553,0.8953438723358079,0.6932605091192823,16.1346435546875,39.26462809244792,138.47728220621744,14.119196428571428,8.277714687714946,11.049920944940476,13.239121210007442,11.011601572568377,2.783163898687986,34.06916809082031,0.03581834211945534,0.0799345150589943,-3.338041759672619e-06,4.350686898646335,0.054191886225666876,0.6418892759101222,1.7075311569940477e-06,8.596852825810512e-09,4.3506867025156435,0.0006583220268998721,0.05349244331384655,2708.0,-0.002855836297834404,0.024610534821560743,-1.6695455051002837,0
4,0.8837213636125837,-0.0707066574153446,0.24381840012754713,0.007860036813870114,0.008481076192220128,0.02811874134797142,0.9112000465393066,0.11100000143051147,0.32239997386932373,26.510386336956707,2.12110915103129,7.314192289539746,0.9199502451784505,0.005119667185318774,27.59719780351412,67.96206544436748,4.880425782934213,78.50467289719627,78.50467289719627,4,0.125,0.030994063862833102,0.8871875,0.06058545614923786,8.733474652228256e-05,0.030314646107508735,0.0006791633328161218,0.0014180838320412212,0.022403802122825955,1.5435714285714286,2.145,0.22445815330487331,0.32608661885026385,0.7196137196137197,13.712870279947914,15.029703776041666,111.05923708961123,15.24,7.451692765599391,11.028374565972221,11.42606947157118,2.316917215223415,2.0991859351308197,34.075294494628906,0.03753212094306946,0.0698620155453682,1.8862769717261904e-06,4.346357278100457,0.08123750166608652,1.3172583154100566,2.3305983770461308e-05,-1.407753564597504e-08,4.3463570861740735,0.0007181814404046467,0.08081356964890005,2695.0,-0.002868384964369256,0.016340386960902214,-23.155057274240992,0
5,0.8647635250715983,-0.06714606716803143,0.28749156182152885,0.05009192395663058,0.026533721327983584,0.10623221264012848,0.9409999847412109,0.1629999876022339,0.6901999711990356,25.941775752135687,2.0989207305227007,8.624124997513634,0.9215932495231619,0.011846999532236722,27.64646903728598,66.48238848384871,3.2971096205246644,74.86631016042782,74.86631016042782,5,0.15625,0.031003620591729574,0.9046428571428571,0.04338661036752783,3.254120383173677e-05,0.03001448243733361,0.0002616248037484096,0.003580577003304426,0.00871661886206596,1.6997619047619046,2.619285714285714,0.3236026124641932,0.7918164555752348,0.6489410053631488,15.568440755208332,16.3250732421875,134.60973961239768,13.29295918367347,8.659932406773116,13.118693033854166,13.367733425564234,2.2021785061256236,2.204747895100379,34.10414505004883,0.0365537591278553,0.07566960155963898,4.21142578125e-06,4.474086188389048,0.22786866094852745,1.6466742348472363,3.425961449032738e-05,-4.263942809201456e-09,4.474086158358204,0.0007662032611882938,0.2277304269142164,2670.0,-0.0028887522980676514,0.020208861349770034,-0.6757699968258981,0
6,0.800853629106567,-0.05859561963024593,0.4171519806725638,0.08960417269258857,0.027951418498980408,0.17778937838461342,0.9409999847412109,0.1629999876022339,0.7001999616622925,24.02447158745357,1.842414733001164,12.513963134459086,0.9268468767793345,0.013779568311931169,27.80407990008317,69.91301556060482,4.66109569094481,77.06422018348624,77.06422018348624,4,0.11764705882352941,0.026698342349854905,0.8621008403361344,0.05845883345892106,4.5246214077467715e-05,0.021683098956874314,0.00034582167507203214,0.0016298790382439049,0.015948904525125287,2.1262857142857143,3.137714285714286,0.37620185636795295,0.694611093654983,0.6776543434711345,23.068644205729168,27.077738444010418,141.7001225789388,15.047738095238094,9.226942699749854,16.125976562500004,16.065266927083336,5.906677312491535,3.642159812891471,34.131099700927734,0.03088759072124958,0.07603603601455688,3.483363560267857e-06,4.754175371706165,0.3430177174481212,2.0938052712501682,4.241580054873512e-05,-2.5824750897766577e-09,4.754175800279209,0.000727667301609396,0.34293497327114847,2677.0,-0.00291137346556786,0.021478062383977106,-1.6192807655815615,0
7,0.7358134001209622,-0.047668353055204664,0.545698028348741,0.07658706565941695,0.024868700479216587,0.1446823576661076,0.9409999847412109,0.1629999876022339,0.7001999616622925,22.07328171798161,1.5145890214187758,16.370300850442476,0.9320507223558037,0.0133580047149012,27.960204069688896,71.19913260224614,3.298924669894473,77.06422018348624,77.06422018348624,2,0.05714285714285714,0.025584405889719077,0.844530612244898,0.03942219072044957,3.6058799500208305e-05,0.025743086384220116,0.0005082342361996804,0.018300864547827353,0.019742552567869855,1.8614285714285714,2.710952380952381,0.5534271701435169,0.9614663074270778,0.6866327068329527,23.068644205729168,27.077738444010418,142.2505627586728,18.096483516483516,8.291360592555842,15.150187174479168,14.956749810112848,5.7254287250505245,4.4116361998596325,34.14918518066406,0.02882402203977108,0.07253936678171158,5.827404203869048e-07,5.094225016907677,0.2920834664593678,2.1584292882189744,3.405979701450893e-05,-1.2664341341234903e-07,5.094225226872884,0.000700956912484913,0.2919963175174112,2668.0,-0.0030132166732294743,0.020774322250479333,-1.6192807655815615,0
8,0.6927015144030253,-0.043698419922874085,0.6270097237144198,0.01307026682015949,0.0058530824231985655,0.018111948030247453,0.7378000020980835,0.0942000150680542,0.7001999616622925,20.780060432042394,1.3108928834114757,18.8093925685542,0.935614175705727,0.006736536274662595,28.067090235709514,69.66542888701755,3.9994730096235283,77.06422018348624,77.06422018348624,2,0.058823529411764705,0.024354372009817438,0.8640756302521008,0.04912088177917459,0.00011702824089962515,0.02019804125366449,0.0012840911292841335,0.0013840877246013886,0.06357503250723204,1.687857142857143,2.3064285714285715,0.47402872412177405,0.591075780447222,0.7318055125425829,16.244608561197918,17.04925537109375,127.75939054943268,15.462244897959184,7.51392900360526,14.090779622395834,13.248206244574652,2.4902013074336473,2.20956408844431,34.16153335571289,0.025934679433703423,0.062039874494075775,-6.539481026785714e-07,5.336642116599126,0.20351489935152361,1.4021103354751148,2.7956281389508928e-05,4.8184458536582505e-08,5.3366418474712205,0.0006535937820454214,0.2033920306019377,2683.0,-0.003121692778626985,0.015639452031667514,-13.05384451735263,0
9,0.6919070004735675,-0.040827867363180434,0.6276527998220353,0.013365343180162666,0.00465322547442569,0.01824030805918515,0.7378000020980835,0.05820000171661377,0.6967999935150146,20.756214871321404,1.224784878066608,18.82868485178266,0.9353294742420805,0.0064820937945351586,28.058542006016527,66.89316620193492,2.028025189786015,72.16494845360825,72.16494845360825,2,0.0625,0.024455896001637792,0.8977678571428571,0.026913830514424805,1.613418408996271e-06,0.02502050425403138,0.0003396415241733115,0.0006583279478612381,0.013574527544487333,1.5189795918367346,2.2212244897959184,0.21502283326542176,0.38542652044917197,0.6838478500551267,16.244608561197918,17.04925537109375,128.39190724690758,14.9025,8.633544340689578,13.762759254092263,13.570803687686013,2.305220409335571,2.7188989414663887,34.16697311401367,0.025096585974097252,0.0736410841345787,8.73384021577381e-07,5.519451742416098,0.19079143496247372,1.2894971945478533,2.9227847144717263e-05,-2.2131754511928625e-08,5.519451828636067,0.0006225806778075104,0.19065338419221467,2688.0,-0.0032059390807934,0.013137731843798215,1.6654266815770127,0
